iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,VAR00001,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ARE,Asia,United Arab Emirates,2020-01-29,4,4, , , , ,.404,.404, , , , , , , , , , , , , ,75,75,.008,.008, , , , ,tests performed,2020-01-29, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-01-30,4,0, , , , ,.404,0, , , , , , , , , , , , , , , , , , , , , ,tests performed,2020-01-30, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-01-31,4,0, , , , ,.404,0, , , , , , , , , , , , , , , , , , , , , ,tests performed,2020-01-31, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-01,4,0, , , , ,.404,0, , , , , , , , , , , , , ,183,258,.026,.019, , , , ,tests performed,2020-02-01, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-02,5,1, , , , ,.506,.101, , , , , , , , , , , , , , , , , , , , , ,tests performed,2020-02-02, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-03,5,0,.714, , ,0,.506,0,.072, , ,0, , , , , , , , , , , , , , , , , ,tests performed,2020-02-03, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-04,5,0,.714, , ,0,.506,0,.072, , ,0, , , , , , , , , , , , , , , , , ,tests performed,2020-02-04, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-05,5,0,.143, , ,0,.506,0,.014, , ,0, , , , , , , , , , , , , ,73,.007,.002,510.5,tests performed,2020-02-05, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-06,5,0,.143, , ,0,.506,0,.014, , ,0, , , , , , , , , , , , , ,76,.008,.002,531.5,tests performed,2020-02-06, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-07,5,0,.143, , ,0,.506,0,.014, , ,0, , , , , , , , , , , , , ,79,.008,.002,552.4,tests performed,2020-02-07, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-08,7,2,.429, , ,0,.708,.202,.043, , ,0, , , , , , , , , ,574,832,.084,.058,82,.008,.005,191.1,tests performed,2020-02-08, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-09,7,0,.286, , ,0,.708,0,.029, , ,0, , , , , , , , , ,1360,2192,.222,.138,265,.027,.001,926.6,tests performed,2020-02-09, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-10,8,1,.429, , ,0,.809,.101,.043, , ,0, , , , , , , , , ,437,2629,.266,.044,315,.032,.001,734.3,tests performed,2020-02-10, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-11,8,0,.429, , ,0,.809,0,.043, , ,0, , , , , , , , , , , , , ,314,.032,.001,731.9,tests performed,2020-02-11, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-12,8,0,.429, , ,0,.809,0,.043, , ,0, , , , , , , , , , , , , ,314,.032,.001,731.9,tests performed,2020-02-12, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-13,8,0,.429, , ,0,.809,0,.043, , ,0, , , , , , , , , , , , , ,313,.032,.001,729.6,tests performed,2020-02-13, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-14,8,0,.429, , ,0,.809,0,.043, , ,0, , , , , , , , , ,306,2935,.297,.031,312,.032,.001,727.3,tests performed,2020-02-14, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-15,8,0,.143, , ,0,.809,0,.014, , ,0, , , , , , , , , , , , , ,451,.046,0,3153.8,tests performed,2020-02-15, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-16,9,1,.286, , ,0,.91,.101,.029, , ,0, , , , , , , , , ,2107,5042,.51,.213,407,.041,.001,1423.1,tests performed,2020-02-16, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-17,9,0,.143, , ,0,.91,0,.014, , ,0, , , , , , , , , , , , , ,463,.047,0,3237.8,tests performed,2020-02-17, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-18,9,0,.143, , ,0,.91,0,.014, , ,0, , , , , , , , , ,1651,6693,.677,.167,570,.058,0,3986,tests performed,2020-02-18, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-19,9,0,.143, , ,0,.91,0,.014, , ,0, , , , , , , , , , , , , ,664,.067,0,4643.4,tests performed,2020-02-19, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-20,9,0,.143, , ,0,.91,0,.014, , ,0, , , , , , , , , , , , , ,757,.077,0,5293.7,tests performed,2020-02-20, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-21,9,0,.143, , ,0,.91,0,.014, , ,0, , , , , , , , , ,2201,8894,.899,.223,851,.086,0,5951,tests performed,2020-02-21, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-22,13,4,.714, , ,0,1.314,.404,.072, , ,0, , , , , , , , , ,4096,12990,1.313,.414,1286,.13,.001,1801.1,tests performed,2020-02-22, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-23,13,0,.571, , ,0,1.314,0,.058, , ,0, , , , , , , , , , , , , ,1173,.119,0,2054.3,tests performed,2020-02-23, , , , , , , , , ,2.78,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-24,13,0,.571, , ,0,1.314,0,.058, , ,0, , , , , , , , , , , , , ,1093,.111,.001,1914.2,tests performed,2020-02-24, , , , , , , , , ,8.33,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-25,13,0,.571, , ,0,1.314,0,.058, , ,0, , , , , , , , , , , , , ,1013,.102,.001,1774.1,tests performed,2020-02-25, , , , , , , , , ,8.33,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-26,13,0,.571, , ,0,1.314,0,.058, , ,0, , , , , , , , , , , , , ,946,.096,.001,1656.7,tests performed,2020-02-26, , , , , , , , , ,8.33,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-27,13,0,.571, , ,0,1.314,0,.058, , ,0, , , , , , , , , ,1325,14315,1.447,.134,879,.089,.001,1539.4,tests performed,2020-02-27, , , , , , , , , ,8.33,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-28,19,6,1.429, , ,0,1.921,.607,.144, , ,0, , , , , , , , , ,8606,22921,2.317,.87,2004,.203,.001,1402.4,tests performed,2020-02-28, , , , , , , , , ,8.33,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-02-29,21,2,1.143, , ,0,2.123,.202,.116, , ,0, , , , , , , , , , , , , ,1494,.151,.001,1307.1,tests performed,2020-02-29, , , , , , , , , ,8.33,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-01,21,0,1.143, , ,0,2.123,0,.116, , ,0, , , , , , , , , , , , , ,1532,.155,.001,1340.3,tests performed,2020-03-01, , , , , , , , , ,15.74,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-02,21,0,1.143, , ,0,2.123,0,.116, , ,0, , , , , , , , , , , , , ,1569,.159,.001,1372.7,tests performed,2020-03-02, , , , , , , , , ,15.74,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-03,27,6,2, , ,0,2.73,.607,.202, , ,0, , , , , , , , , ,2113,25034,2.531,.214,1607,.162,.001,803.5,tests performed,2020-03-03, , , , , , , , , ,15.74,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-04,27,0,2, , ,0,2.73,0,.202, , ,0, , , , , , , , , ,12724,37758,3.818,1.287,3387,.342,.001,1693.5,tests performed,2020-03-04, , , , , , , , , ,15.74,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-05,29,2,2.286, , ,0,2.932,.202,.231, , ,0, , , , , , , , , , , , , ,4117,.416,.001,1801,tests performed,2020-03-05, , , , , , , , , ,15.74,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-06,29,0,1.429, , ,0,2.932,0,.144, , ,0, , , , , , , , , ,10753,48511,4.905,1.087,3656,.37,0,2558.4,tests performed,2020-03-06, , , , , , , , , ,15.74,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-07,45,16,3.429, , ,0,4.55,1.618,.347, , ,0, , , , , , , , , ,4480,52991,5.358,.453,4220,.427,.001,1230.7,tests performed,2020-03-07, , , , , , , , , ,15.74,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-08,45,0,3.429, , ,0,4.55,0,.347, , ,0, , , , , , , , , , , , , ,4641,.469,.001,1353.5,tests performed,2020-03-08, , , , , , , , , ,21.3,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-09,45,0,3.429, , ,0,4.55,0,.347, , ,0, , , , , , , , , ,6949,59940,6.06,.703,5062,.512,.001,1476.2,tests performed,2020-03-09, , , , , , , , , ,21.3,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-10,74,29,6.714, , ,0,7.482,2.932,.679, , ,0, , , , , , , , , ,3618,63558,6.426,.366,5503,.556,.001,819.6,tests performed,2020-03-10, , , , , , , , , ,21.3,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-11,74,0,6.714, , ,0,7.482,0,.679, , ,0, , , , , , , , , , , , , ,4398,.445,.002,655,tests performed,2020-03-11, , , , , , , , , ,32.41,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-12,85,11,8, , ,0,8.594,1.112,.809, , ,0, , , , , , , , , ,9973,73531,7.435,1.008,4342,.439,.002,542.8,tests performed,2020-03-12, , , , , , , , , ,32.41,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-13,85,0,8, , ,0,8.594,0,.809, , ,0, , , , , , , , , , , , , ,4291,.434,.002,536.4,tests performed,2020-03-13, , , , , , , , , ,34.26,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-14,85,0,5.714, , ,0,8.594,0,.578, , ,0, , , , , , , , , ,10040,83571,8.45,1.015,4369,.442,.001,764.6,tests performed,2020-03-14, , , , , , , , , ,34.26,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-15,98,13,7.571, , ,0,9.909,1.314,.766, , ,0, , , , , , , , , ,6616,90187,9.119,.669,4817,.487,.002,636.2,tests performed,2020-03-15, , , , , , , , , ,34.26,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-16,98,0,7.571, , ,0,9.909,0,.766, , ,0, , , , , , , , , , , , , ,5073,.513,.001,670.1,tests performed,2020-03-16, , , , , , , , , ,45.37,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-17,98,0,3.429, , ,0,9.909,0,.347, , ,0, , , , , , , , , ,10525,100712,10.183,1.064,5308,.537,.001,1548,tests performed,2020-03-17, , , , , , , , , ,45.37,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-18,113,15,5.571, , ,0,11.425,1.517,.563, , ,0, , , , , , , , , , , , , ,5585,.565,.001,1002.5,tests performed,2020-03-18, , , , , , , , , ,45.37,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-19,140,27,7.857, , ,0,14.155,2.73,.794, , ,0,1.47, , , , , , , , ,13857,114569,11.584,1.401,5863,.593,.001,746.2,tests performed,2020-03-19, , , , , , , , , ,45.37,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-20,140,0,7.857,2,2,.286,14.155,0,.794,.202,.202,.029,1.45, , , , , , , , , , , , ,6053,.612,.001,770.4,tests performed,2020-03-20, , , , , , , , , ,45.37,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-21,153,13,9.714,2,0,.286,15.47,1.314,.982,.202,0,.029,1.52, , , , , , , , ,12706,127275,12.869,1.285,6243,.631,.002,642.7,tests performed,2020-03-21, , , , , , , , , ,45.37,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-22,153,0,7.857,2,0,.286,15.47,0,.794,.202,0,.029,1.64, , , , , , , , , , , , ,6495,.657,.001,826.7,tests performed,2020-03-22, , , , , , , , , ,45.37,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-23,198,45,14.286,2,0,.286,20.019,4.55,1.444,.202,0,.029,1.85, , , , , , , , ,16748,144023,14.562,1.693,6939,.702,.002,485.7,tests performed,2020-03-23, , , , , , , , , ,62.04,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-24,248,50,21.429,2,0,.286,25.075,5.055,2.167,.202,0,.029,1.96, , , , , , , , ,9093,153116,15.481,.919,7486,.757,.003,349.3,tests performed,2020-03-24, , , , , , , , , ,62.04,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-25,333,85,31.429,2,0,.286,33.669,8.594,3.178,.202,0,.029,2.01, , , , , , , , ,9536,162652,16.445,.964,7859,.795,.004,250.1,tests performed,2020-03-25, , , , , , , , , ,70.37,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-26,333,0,27.571,2,0,.286,33.669,0,2.788,.202,0,.029,1.94, , , , , , , , , , , , ,8218,.831,.003,298.1,tests performed,2020-03-26, , , , , , , , , ,73.15,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-27,405,72,37.857,2,0,0,40.949,7.28,3.828,.202,0,0,2, , , , , , , , ,18882,181534,18.355,1.909,8659,.875,.004,228.7,tests performed,2020-03-27, , , , , , , , , ,84.26,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-28,468,63,45,2,0,0,47.319,6.37,4.55,.202,0,0,2.01, , , , , , , , ,8216,189750,19.185,.831,8925,.902,.005,198.3,tests performed,2020-03-28, , , , , , , , , ,84.26,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-29,570,102,59.571,3,1,.143,57.632,10.313,6.023,.303,.101,.014,2.04, , , , , , , , ,9098,198848,20.105,.92,9028,.913,.007,151.6,tests performed,2020-03-29, , , , , , , , , ,84.26,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-30,611,41,59,5,2,.429,61.777,4.145,5.965,.506,.202,.043,2.01, , , , , , , , ,7694,206542,20.883,.778,8931,.903,.007,151.4,tests performed,2020-03-30, , , , , , , , , ,84.26,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-03-31,664,53,59.429,6,1,.571,67.136,5.359,6.009,.607,.101,.058,2.06, , , , , , , , ,13458,220000,22.244,1.361,9555,.966,.006,160.8,tests performed,2020-03-31, , , , , , , , , ,84.26,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-01,814,150,68.714,8,2,.857,82.302,15.166,6.948,.809,.202,.087,2.17, , , , , , , , ,20480,240480,24.314,2.071,11118,1.124,.006,161.8,tests performed,2020-04-01, , , , , , , , , ,84.26,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-02,1024,210,98.714,8,0,.857,103.535,21.233,9.981,.809,0,.087,2.22, , , , , , , , ,22433,262913,26.583,2.268,12974,1.312,.008,131.4,tests performed,2020-04-02, , , , , , , , , ,84.26,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-03,1264,240,122.714,9,1,1,127.801,24.266,12.407,.91,.101,.101,2.19, , , , , , , , ,31402,294315,29.758,3.175,16112,1.629,.008,131.3,tests performed,2020-04-03, , , , , , , , , ,84.26,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-04,1505,241,148.143,10,1,1.143,152.168,24.367,14.978,1.011,.101,.116,2.13, , , , , , , , ,39950,334265,33.797,4.039,20645,2.087,.007,139.4,tests performed,2020-04-04, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-05,1799,294,175.571,10,0,1,181.894,29.726,17.752,1.011,0,.101,2.05, , , , , , , , ,58348,392613,39.696,5.899,27681,2.799,.006,157.7,tests performed,2020-04-05, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-06,2076,277,209.286,11,1,.857,209.901,28.007,21.16,1.112,.101,.087,1.96, , , , , , , , ,39870,432483,43.728,4.031,32277,3.263,.006,154.2,tests performed,2020-04-06, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-07,2359,283,242.143,12,1,.857,238.514,28.614,24.483,1.213,.101,.087,1.87, , , , , , , , ,58294,490777,49.622,5.894,38682,3.911,.006,159.7,tests performed,2020-04-07, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-08,2659,300,263.571,12,0,.571,268.847,30.332,26.649,1.213,0,.058,1.8, , , , , , , , ,48418,539195,54.517,4.895,42674,4.315,.006,161.9,tests performed,2020-04-08, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-09,2990,331,280.857,14,2,.857,302.313,33.467,28.397,1.416,.202,.087,1.73, , , , , , , , ,40000,579195,58.561,4.044,45183,4.568,.006,160.9,tests performed,2020-04-09, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-10,3360,370,299.429,16,2,1,339.723,37.41,30.275,1.618,.202,.101,1.67, , , , , , , , ,49000,628195,63.516,4.954,47697,4.823,.006,159.3,tests performed,2020-04-10, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-11,3736,376,318.714,20,4,1.429,377.74,38.017,32.225,2.022,.404,.144,1.61, , , , , , , , ,20000,648195,65.538,2.022,44847,4.534,.007,140.7,tests performed,2020-04-11, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-12,4123,387,332,22,2,1.714,416.869,39.129,33.568,2.224,.202,.173,1.56, , , , , , , , ,22000,670195,67.762,2.224,39655,4.009,.008,119.4,tests performed,2020-04-12, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-13,4521,398,349.286,25,3,2,457.11,40.241,35.316,2.528,.303,.202,1.5, , , , , , , , ,23380,693575,70.126,2.364,37299,3.771,.009,106.8,tests performed,2020-04-13, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-14,4933,412,367.714,28,3,2.286,498.766,41.657,37.179,2.831,.303,.231,1.45, , , , , , , , ,32000,725575,73.362,3.235,33543,3.391,.011,91.2,tests performed,2020-04-14, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-15,5365,432,386.571,33,5,3,542.445,43.679,39.086,3.337,.506,.303,1.4, , , , , , , , ,41425,767000,77.55,4.188,32544,3.29,.012,84.2,tests performed,2020-04-15, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-16,5825,460,405,35,2,3,588.955,46.51,40.949,3.539,.202,.303,1.36, , , , , , , , ,25000,792000,80.078,2.528,30401,3.074,.013,75.1,tests performed,2020-04-16, , , , , , , , , ,89.81,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-17,6302,477,420.286,37,2,3,637.184,48.229,42.494,3.741,.202,.303,1.31, , , , , , , , ,24000,816000,82.504,2.427,26829,2.713,.016,63.8,tests performed,2020-04-17, , , , , , , , , ,87.04,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
ARE,Asia,United Arab Emirates,2020-04-18,6302,0,366.571,37,0,2.429,637.184,0,37.063,3.741,0,.246,1.25, , , , , , , , ,21806,837806,84.709,2.205,27087,2.739,.014,73.9,tests performed,2020-04-18, , , , , , , , , ,87.04,9890400,112.442,34,1.144,.526,67293.483, ,317.84,17.26,1.2,37.4, ,1.2,77.97,.89
